iterID,x1,x2,x3,x4,Pareto_f1,Pareto_f2,Pareto_f3
4,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
4,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
4,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
4,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
4,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
4,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
5,3.27,0.64,5.07,1.91,-0.9389376940631114,-2.18,-3.2448
5,3.170000076293945,0.9300000071525574,5.139999866485596,1.950000047683716,-0.9388398478177868,-2.28,-4.780199912595748
5,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
5,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
5,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
5,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
5,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
5,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
5,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
5,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
6,3.27,0.64,5.07,1.91,-0.9389376940631114,-2.18,-3.2448
6,3.170000076293945,0.9300000071525574,5.139999866485596,1.950000047683716,-0.9388398478177868,-2.28,-4.780199912595748
6,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
6,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
6,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
6,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
6,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
6,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
6,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
6,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
7,3.27,0.64,5.07,1.91,-0.9389376940631114,-2.18,-3.2448
7,3.170000076293945,0.9300000071525574,5.139999866485596,1.950000047683716,-0.9388398478177868,-2.28,-4.780199912595748
7,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
7,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
7,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
7,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
7,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
7,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
7,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
7,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
8,3.27,0.64,5.07,1.91,-0.9389376940631114,-2.18,-3.2448
8,3.170000076293945,0.9300000071525574,5.139999866485596,1.950000047683716,-0.9388398478177868,-2.28,-4.780199912595748
8,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
8,2.52,0.46,8.96,1.23,-0.9076656822833099,-2.546666666666667,-4.121600000000001
8,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
8,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
8,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
8,2.72,0.15,6.86,1.3500000000000003,-0.8529986883573235,-3.4599999999999995,-1.029
8,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
8,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
8,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
8,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
9,3.23,0.9899999999999999,4.0,1.09,-0.9415008602577345,-2.43,-3.9599999999999995
9,3.170000076293945,0.9300000071525574,5.139999866485596,1.950000047683716,-0.9388398478177868,-2.28,-4.780199912595748
9,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
9,2.52,0.46,8.96,1.23,-0.9076656822833099,-2.546666666666667,-4.121600000000001
9,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
9,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
9,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
9,2.72,0.15,6.86,1.3500000000000003,-0.8529986883573235,-3.4599999999999995,-1.029
9,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
9,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
9,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
9,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
10,3.23,0.9899999999999999,4.0,1.09,-0.9415008602577345,-2.43,-3.9599999999999995
10,3.170000076293945,0.9300000071525574,5.139999866485596,1.950000047683716,-0.9388398478177868,-2.28,-4.780199912595748
10,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
10,2.52,0.46,8.96,1.23,-0.9076656822833099,-2.546666666666667,-4.121600000000001
10,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
10,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
10,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
10,2.72,0.15,6.86,1.3500000000000003,-0.8529986883573235,-3.4599999999999995,-1.029
10,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
10,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
10,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
10,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
10,1.1,0.47,8.64,1.18,-0.040083285021301325,-7.676666666666667,-2.2334400000000003
11,3.23,0.9899999999999999,4.0,1.09,-0.9415008602577345,-2.43,-3.9599999999999995
11,3.170000076293945,0.9300000071525574,5.139999866485596,1.950000047683716,-0.9388398478177868,-2.28,-4.780199912595748
11,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
11,2.52,0.46,8.96,1.23,-0.9076656822833099,-2.546666666666667,-4.121600000000001
11,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
11,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
11,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
11,2.72,0.15,6.86,1.3500000000000003,-0.8529986883573235,-3.4599999999999995,-1.029
11,2.81,0.10000000000000002,9.43,1.6000000000000003,-0.8459583998637893,-3.86,-0.9430000000000002
11,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
11,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
11,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
11,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
11,1.1,0.47,8.64,1.18,-0.040083285021301325,-7.676666666666667,-2.2334400000000003
12,3.5,0.952188651179712,5.4597667095143025,1.5080180427921628,-0.9608047332743636,-2.544725050638637,-5.198728053822483
12,2.8232447933376386,0.731303657156724,4.817681630203662,1.0,-0.9586212330910837,-2.577082619971484,-3.5231883001838966
12,2.0,0.9800000190734863,9.989999771118164,2.200000047683716,-0.9380176945371291,-2.51,-9.790199966239925
12,2.52,0.46,8.96,1.23,-0.9076656822833099,-2.546666666666667,-4.121600000000001
12,3.5,0.68,6.349999999999999,1.0,-0.9031698167222609,-2.5666666666666664,-4.318
12,2.9599999999999995,1.0,10.0,2.22,-0.8917796928152754,-2.653333333333333,-10.0
12,2.450000047683716,0.3899999856948853,4.880000114440918,1.200000047683716,-0.8869694964307057,-2.6833333333333336,-1.9031999748229966
12,2.72,0.15,6.86,1.3500000000000003,-0.8529986883573235,-3.4599999999999995,-1.029
12,2.81,0.10000000000000002,9.43,1.6000000000000003,-0.8459583998637893,-3.86,-0.9430000000000002
12,2.99,0.14,6.830000000000001,1.8500000000000003,-0.7634042014280772,-3.67,-0.9562000000000003
12,1.759999990463257,0.2800000011920929,4.03000020980835,2.319999933242798,-0.230135191206304,-3.473333333333333,-0.9929920505437851
12,2.269999980926514,0.1000000014901161,5.809999942779541,2.309999942779541,-0.1373064765136239,-3.93,-0.5810000029355286
12,0.6499999761581421,0.1800000071525574,7.059999942779541,2.049999952316284,-0.08268662824166657,-4.19,-0.41300999791502896
12,1.1,0.47,8.64,1.18,-0.040083285021301325,-7.676666666666667,-2.2334400000000003
